월,일자,두께,소재폭,제품폭,마진,두께그룹,폭그룹,마진그룹,강종,품명그룹,기준장력,No.,생산일,라인,생산지시번호,작업장,소재번호,소유,품명,유형,재질,Size,수량,소재중량,소재길이,제품번호,제품구분,생산중량,수율(%),Size.1,단중,중량,Gross중량,도유,장력1,스피드1,장력2,스피드2,장력3,스피드3,장력,스피드,수요가,OK,NG
1,44202,0.8,1118.4,1118.4,0.0,0.8≤t＜0.9,1100≤w＜1200,정정,일반,GI 외,230,54,20210106,STL,DP210106056,OO철강(주)XX공장,21/BAQ3796C-C01,임가공,GA,Skelp,SGACC,0.8 x 1118.4 x C,1,8720,1261.0,21/BAQ3796C-P01,제품,8490,97.36,0.8 x 1118.4 x C,8490.0,8490,8720,AG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
4,44295,1.6,899.2,884.0,15.200000000000044,1.6≤t＜1.7,800≤w＜900,6mm↑,80K,GI 외,310,963,20210409,STL,DP210407028,OO철강(주)XX공장,21/CQZ282-C01,임가공,CR,Skelp,ISC SPFC780DP,1.619 x 899.2 x C,1,17200,1521.0,21/CQZ282-P02,제품,16910,98.31,1.619 x 884 x C,8430.0,8430,8455,AH,420.0,148.0,419.0,149.0,394.0,128.0,411,142,OO제철(주)XX,1,0
1,44212,0.6,891.8,870.0,21.799999999999955,0.6≤t＜0.7,800≤w＜900,6mm↑,일반,GI 오일링,200,182,20210116,STL,DP210111103,OO철강(주)XX공장,21/BAQ5418-C01,임가공,GI,Skelp,PSA-ES+Z,0.678 x 891.8 x C,1,15840,3382.0,21/BAQ5418-P01,제품,15490,97.79,0.678 x 870 x C,15490.0,15490,15453,QG,282.0,167.0,280.0,173.0,285.0,145.0,282,162,OO제철(주)XX,1,0
5,44321,1.4,1215.2,1215.2,0.0,1.4≤t＜1.5,1200≤w＜1300,정정,60K,GI 외,350,1245,20210505,STL,DP210504059,OO철강(주)XX공장,21/CRE291C-C01,임가공,CR,Skelp,SPFC590,1.402 x 1215.2 x C,1,8620,653.0,21/CRE291C-P01,제품,8580,99.54,1.402 x 1215.2 x C,8580.0,8580,8620,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
4,44305,1.8,1323.8,1309.0,14.799999999999956,1.8≤t＜1.9,1300≤w＜1400,6mm↑,일반,GI 외,430,1035,20210419,STL,DP210412113,OO철강(주)XX공장,21/BAS9621-C01,임가공,GA,Skelp,FA-CR04+ZF,1.85 x 1323.8 x C,1,25100,1321.0,21/BAS9621-P01,제품,24580,97.93,1.85 x 1309 x C,24580.0,24580,24819,Q1,408.0,146.0,457.0,151.0,534.0,141.0,466,146,OO제철(주)XX,0,1
1,44207,0.6,1304.3,1304.3,0.0,0.6≤t＜0.7,1300≤w＜1400,정정,일반,GI 외,200,112,20210111,STL,DP210107047,OO철강(주)XX공장,21/CQD772A-C01,임가공,CR,Skelp,SPCEN,0.697 x 1304.3 x C,1,12510,1769.0,21/CQD772A-P01,제품,11240,89.85,0.697 x 1304.3 x C,11240.0,11240,12510,AH,360.0,122.0,387.0,149.0,378.0,144.0,375,138,OO제철(주)XX,1,0
1,44215,1.9,1156.8,1156.8,0.0,1.9≤t＜5.0,1100≤w＜1200,정정,60K,GI 외,410,242,20210119,STL,DP210113080,OO철강(주)XX공장,21/CQH528A-C01,임가공,GA,Skelp,SGAFC590DP,1.989 x 1156.8 x C,1,12830,720.0,21/CQH528A-P01,제품,12760,99.45,1.989 x 1156.8 x C,12760.0,12760,12830,AG,470.0,196.0,457.0,202.0,397.0,145.0,441,181,OO제철(주)XX,1,0
1,44226,0.7,1570.7,1441.0,129.70000000000005,0.7≤t＜0.8,1400≤w＜1500,6mm↑,일반,GI 외,250,440,20210130,STL,DP210130012,OO철강(주)XX공장,21/BAP8828B-C01,임가공,GA,Skelp,SGACUD,0.7 x 1570.7 x C,1,7580,884.0,21/BAP8828B-P01,제품,6980,92.08,0.7 x 1441 x C,6980.0,6980,6954,AL,369.0,160.0,363.0,164.0,325.0,145.0,352,156,OO제철(주)XX,1,0
3,44270,3.5,1084.4,899.0,185.4000000000001,1.9≤t＜5.0,800≤w＜900,6mm↑,60K,GI 외,350,687,20210315,STL,DP210315056,OO철강(주)XX공장,21/BAR8344A-C01,임가공,PO,Skelp,ISH SPFH590FB-P,3.511 x 1084.4 x C,1,12020,404.0,21/BAR8344A-P01,제품,9980,83.03,3.511 x 899 x C,9980.0,9980,9965,AH,337.0,28.0,422.0,25.0,468.0,18.0,409,24,OO제철(주)XX,0,1
1,44222,0.7,1020.4,1015.0,5.399999999999977,0.7≤t＜0.8,1000≤w＜1100,6mm↓,일반,GI 외,200,331,20210126,STL,DP210111111,OO철강(주)XX공장,21/BAQ4462B-C01,임가공,GA,Skelp,SGACEN,0.7 x 1020.4 x C,1,10320,1869.0,21/BAQ4462B-P01,제품,10290,99.71,0.7 x 1015 x C,10290.0,10290,10265,AG,211.0,60.0,249.0,59.0,279.0,59.0,246,59,OO제철(주)XX,1,0
5,44321,1.3,1385.6,1385.6,0.0,1.3≤t＜1.4,1300≤w＜1400,정정,80K,GI 외,350,1256,20210505,STL,DP210504072,OO철강(주)XX공장,21/CRF497B-C01,임가공,CR,Skelp,SPFC780DP,1.398 x 1385.6 x C,1,7960,529.0,21/CRF497B-P01,제품,7920,99.5,1.398 x 1385.6 x C,7920.0,7920,7960,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
4,44306,0.8,1545.9,1530.0,15.900000000000093,0.8≤t＜0.9,1500≤w＜1600,6mm↑,일반,GI 외,290,1058,20210420,STL,DP210414105,OO철강(주)XX공장,21/BAT0020-C01,임가공,GI,Skelp,KS-SGCC,0.806 x 1545.9 x C,1,26210,2714.0,21/BAT0020-P02,제품,25940,98.97,0.806 x 1530 x C,5180.0,5180,5188,XX,354.0,147.0,386.0,162.0,382.0,158.0,374,156,OO제철(주)XX,1,0
5,44321,0.7,1024.6,1024.6,0.0,0.7≤t＜0.8,1000≤w＜1100,정정,60K,GI 외,200,1287,20210505,STL,DP210504137,OO철강(주)XX공장,21/CRD003A-C01,임가공,CR,Skelp,SPFC590,0.738 x 1024.6 x C,1,10500,1790.0,21/CRD003A-P01,제품,10490,99.9,0.738 x 1024.6 x C,10490.0,10490,10500,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
7,44398,2.0,1536.0,1536.0,0.0,1.9≤t＜5.0,1500≤w＜1600,정정,일반,GI 외,430,2167,20210721,STL,DP210716013,OO철강(주)XX공장,21/BAV4095B-C01,임가공,PO,Skelp,KS-SPHC,2.029 x 1536 x C,1,22620,931.0,21/BAV4095B-P01,제품,22010,97.3,2.029 x 1536 x C,11100.0,11100,11310,AG,503.0,201.0,473.0,177.0,497.0,162.0,491,180,OO제철(주)XX,1,0
7,44391,0.7,1456.6,1436.0,20.59999999999991,0.7≤t＜0.8,1400≤w＜1500,6mm↑,일반,GI 오일링,300,2092,20210714,STL,DP210709032,OO철강(주)XX공장,21/BAV2547D-C01,임가공,GI,Skelp,GE-DC56D+Z,0.711 x 1456.6 x C,1,6140,762.0,21/BAV2547D-P01,제품,6020,98.05,0.711 x 1436 x C,6020.0,6020,6053,AG,323.0,147.0,320.0,153.0,301.0,146.0,315,149,OO제철(주)XX,1,0
4,44299,1.3,981.6,964.0,17.600000000000023,1.3≤t＜1.4,900≤w＜1000,6mm↑,일반,GI 외,270,980,20210413,STL,DP210412102,OO철강(주)XX공장,21/BAS8146-C01,임가공,CR,Skelp,ISC SPRC440,1.396 x 981.6 x C,1,20470,1923.0,21/BAS8146-P02,제품,20110,98.24,1.396 x 964 x C,10050.0,10050,10051,AH,390.0,160.0,379.0,161.0,359.0,144.0,376,155,OO제철(주)XX,1,0
5,44323,0.5,1231.6,1220.0,11.599999999999907,0.5≤t≤0.6,1200≤w＜1300,6mm↑,일반,GI 외,200,1373,20210507,STL,DP210429092,OO철강(주)XX공장,21/BAT3669-C01,임가공,GI,Skelp,JS-SGCC,0.559 x 1231.6 x C,1,26160,4897.0,21/BAT3669-P02,제품,25370,96.98,0.559 x 1220 x C,11120.0,11120,12957,XX,360.0,202.0,346.0,202.0,331.0,194.0,346,199,OO제철(주)XX,1,0
5,44323,0.5,1231.6,1220.0,11.599999999999907,0.5≤t≤0.6,1200≤w＜1300,6mm↑,일반,GI 외,200,1372,20210507,STL,DP210429092,OO철강(주)XX공장,21/BAT3669-C01,임가공,GI,Skelp,JS-SGCC,0.559 x 1231.6 x C,1,26160,4897.0,21/BAT3669-P01,제품,25370,96.98,0.559 x 1220 x C,14250.0,14250,12957,XX,341.0,202.0,358.0,202.0,354.0,184.0,351,196,OO제철(주)XX,1,0
7,44392,0.7,1553.9,1349.0,204.9000000000001,0.7≤t＜0.8,1300≤w＜1400,6mm↑,일반,GI 외,230,2113,20210715,STL,DP210714073,OO철강(주)XX공장,21/BAV2749-C01,임가공,GA,Skelp,SGACUD,0.701 x 1553.9 x C,1,28770,3416.0,21/BAV2749-P01,제품,24990,86.86,0.701 x 1349 x C,12510.0,12510,12488,AL,279.0,148.0,288.0,151.0,299.0,147.0,289,149,OO제철(주)XX,1,0
5,44340,1.2,1222.0,1222.0,0.0,1.2≤t＜1.3,1200≤w＜1300,정정,일반,GI 외,320,1610,20210524,STL,DP210514010,OO철강(주)XX공장,21/BAT0046C-P01,임가공,GI,Skelp,A653-CS/B,1.242 x 1222 x C,1,8260,724.0,21/BAT0046C-P02,제품,8260,100.0,1.242 x 1222 x C,8260.0,8260,8260,XX,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
7,44383,1.2,1228.7,1214.0,14.700000000000044,1.2≤t＜1.3,1200≤w＜1300,6mm↑,80K,GI 외,320,2033,20210706,STL,DP210705116,OO철강(주)XX공장,21/CRW396-C01,임가공,CR,Skelp,ISC SPFC780DP,1.211 x 1228.7 x C,1,26820,2332.0,21/CRW396-P01,제품,26490,98.77,1.211 x 1214 x C,8830.0,8830,8833,AH,275.0,143.0,294.0,163.0,291.0,153.0,287,153,OO제철(주)XX,0,1
5,44342,0.8,1209.6,1204.0,5.599999999999909,0.8≤t＜0.9,1200≤w＜1300,6mm↓,60K,GI 외,250,1651,20210526,STL,DP210420030,OO철강(주)XX공장,21/BAS7800-C01,임가공,GA,Skelp,SGAFC590,0.897 x 1209.6 x C,1,23960,2872.0,21/BAS7800-P01,제품,23870,99.62,0.897 x 1204 x C,9030.0,9030,11925,AG,220.0,60.0,231.0,61.0,256.0,59.0,236,60,OO제철(주)XX,0,1
4,44292,0.6,1608.9,1589.0,19.90000000000009,0.6≤t＜0.7,1500≤w＜1600,6mm↑,일반,GI 외,230,921,20210406,STL,DP210405100,OO철강(주)XX공장,21/BAS6050B-C01,임가공,GA,Skelp,SGARC340,0.652 x 1608.9 x C,1,20470,2536.0,21/BAS6050B-P01,제품,20260,98.97,0.652 x 1589 x C,10120.0,10120,10108,AG,307.0,141.0,321.0,153.0,317.0,146.0,315,147,OO제철(주)XX,1,0
1,44200,0.7,1285.1,1280.0,5.099999999999909,0.7≤t＜0.8,1200≤w＜1300,6mm↓,일반,GI 외,220,7,20210104,STL,DP201230092,OO철강(주)XX공장,20/BAP9031B-C01,임가공,GA,Skelp,SGACUD,0.706 x 1285.1 x C,1,14650,2100.0,20/BAP9031B-P01,제품,14610,99.73,0.706 x 1280 x C,14610.0,14610,14592,AL,203.0,69.0,241.0,70.0,277.0,68.0,240,69,OO제철(주)XX,0,1
7,44398,2.0,1532.6,1532.6,0.0,1.9≤t＜5.0,1500≤w＜1600,정정,일반,GI 외,430,2163,20210721,STL,DP210716010,OO철강(주)XX공장,21/BAV4092B-C01,임가공,PO,Skelp,KS-SPHC,2.023 x 1532.6 x C,1,22800,942.0,21/BAV4092B-P01,제품,21340,93.6,2.023 x 1532.6 x C,10770.0,10770,11400,AG,497.0,201.0,506.0,201.0,452.0,164.0,485,189,OO제철(주)XX,1,0
7,44406,0.9,1041.4,1036.0,5.400000000000091,0.9≤t＜1.0,1000≤w＜1100,6mm↓,일반,GI 오일링,280,2274,20210729,STL,DP210726105,OO철강(주)XX공장,21/BAV6189-C01,임가공,GI,Skelp,VW-CR210LAD+Z,0.998 x 1041.4 x C,1,22990,2859.0,21/BAV6189-P01,제품,22860,99.43,0.998 x 1036 x C,11440.0,11440,11435,FG,330.0,64.0,330.0,64.0,306.0,50.0,322,59,OO제철(주)XX,1,0
1,44215,0.7,1203.8,1203.8,0.0,0.7≤t＜0.8,1200≤w＜1300,정정,일반,GI 외,220,258,20210119,STL,DP210118073,OO철강(주)XX공장,21/BAQ3575A-C01,임가공,GA,Skelp,SGACC,0.799 x 1203.8 x C,1,11610,1565.0,21/BAQ3575A-P01,제품,11630,100.17,0.799 x 1203.8 x C,11630.0,11630,11610,AG,380.0,60.0,380.0,60.0,380.0,61.0,380,60,OO제철(주)XX,1,0
7,44383,1.2,1228.7,1214.0,14.700000000000044,1.2≤t＜1.3,1200≤w＜1300,6mm↑,80K,GI 외,320,2034,20210706,STL,DP210705116,OO철강(주)XX공장,21/CRW396-C01,임가공,CR,Skelp,ISC SPFC780DP,1.211 x 1228.7 x C,1,26820,2332.0,21/CRW396-P02,제품,26490,98.77,1.211 x 1214 x C,8840.0,8840,8833,AH,329.0,159.0,340.0,166.0,324.0,147.0,331,157,OO제철(주)XX,1,0
1,44215,1.2,1348.9,1332.0,16.90000000000009,1.2≤t＜1.3,1300≤w＜1400,6mm↑,일반,GI 외,340,250,20210119,STL,DP210114076,OO철강(주)XX공장,21/BAQ5198-C01,임가공,GA,Skelp,SGARC340,1.202 x 1348.9 x C,1,28780,2315.0,21/BAQ5198-P02,제품,28480,98.96,1.202 x 1332 x C,14170.0,14170,14210,AG,380.0,159.0,374.0,159.0,362.0,156.0,372,158,OO제철(주)XX,1,0
1,44215,0.6,1177.2,1177.2,0.0,0.6≤t＜0.7,1100≤w＜1200,정정,일반,GI 외,200,245,20210119,STL,DP210114073,OO철강(주)XX공장,21/BAQ3103-C01,임가공,GA,Skelp,SGACC,0.699 x 1177.2 x C,1,26900,4225.0,21/BAQ3103-P01,제품,26940,100.15,0.699 x 1177.2 x C,13510.0,13510,13450,AG,266.0,172.0,266.0,172.0,271.0,164.0,268,169,OO제철(주)XX,1,0
5,44330,0.4,1237.3,1224.0,13.299999999999956,0.4≤t≤0.5,1200≤w＜1300,6mm↑,일반,GI 외,200,1508,20210514,STL,DP210429084,OO철강(주)XX공장,21/BAT5184-C01,임가공,GI,Skelp,A653-CS/B,0.471 x 1237.3 x C,1,19930,4403.0,21/BAT5184-P02,제품,19720,98.95,0.471 x 1224 x C,9920.0,9920,9858,XX,263.0,158.0,255.0,158.0,242.0,140.0,253,152,OO제철(주)XX,1,0
2,44231,0.8,1192.1,1180.0,12.099999999999907,0.8≤t＜0.9,1100≤w＜1200,6mm↑,일반,GI 오일링,270,462,20210204,STL,DP210201076,OO철강(주)XX공장,21/BAR0773-C01,임가공,GI,Skelp,EN-DX54D+Z,0.895 x 1192.1 x C,1,25670,3090.0,21/BAR0773-P02,제품,25440,99.1,0.895 x 1180 x C,12740.0,12740,12705,F1,330.0,127.0,323.0,128.0,334.0,124.0,329,126,OO제철(주)XX,1,0
1,44216,0.8,1118.9,1114.0,4.900000000000091,0.8≤t＜0.9,1100≤w＜1200,6mm↓,일반,GI 외,230,263,20210120,STL,DP210111101,OO철강(주)XX공장,21/BAQ4088B-C01,임가공,GA,Skelp,SGACC,0.804 x 1118.9 x C,1,8270,1190.0,21/BAQ4088B-P01,제품,8200,99.15,0.804 x 1114 x C,8200.0,8200,8234,AG,214.0,61.0,244.0,61.0,265.0,60.0,241,61,OO제철(주)XX,0,1
3,44271,0.7,1245.5,1136.0,109.5,0.7≤t＜0.8,1100≤w＜1200,6mm↑,일반,GI 외,200,703,20210316,STL,DP210315054,OO철강(주)XX공장,21/CQW778-C01,임가공,CR,Skelp,SPRC340,0.793 x 1245.5 x C,1,20650,2702.0,21/CQW778-P02,제품,18870,91.38,0.793 x 1136 x C,9450.0,9450,9417,AH,324.0,152.0,316.0,152.0,302.0,138.0,314,147,OO제철(주)XX,1,0
1,44200,1.4,856.8,856.8,0.0,1.4≤t＜1.5,800≤w＜900,정정,일반,GI 외,280,10,20210104,STL,DP210101003,OO철강(주)XX공장,21/CQC300A-C01,임가공,AC,Skelp,SABC1470,1.433 x 856.8 x C,1,7500,803.0,21/CQC300A-P01,제품,7450,99.33,1.433 x 856.8 x C,7450.0,7450,7500,AL,389.0,172.0,369.0,172.0,323.0,130.0,360,158,OO제철(주)XX,1,0
1,44201,0.9,1650.0,1644.0,6.0,0.9≤t＜1.0,1600≤w＜1700,6mm↑,일반,GI 외,340,46,20210105,STL,DP210104045,OO철강(주)XX공장,21/BAQ2492B-C01,임가공,GA,Skelp,SGACUD,0.902 x 1650 x C,1,12610,1100.0,21/BAQ2492B-P01,제품,12580,99.76,0.902 x 1644 x C,12580.0,12580,12564,AG,270.0,87.0,290.0,98.0,308.0,86.0,289,90,OO제철(주)XX,0,1
6,44370,1.6,1303.3,1200.0,103.29999999999995,1.6≤t＜1.7,1200≤w＜1300,6mm↑,80K,GI 외,380,1943,20210623,STL,DP210621016,OO철강(주)XX공장,21/CRP707-C01,임가공,CR,Skelp,SPFC780DP,1.614 x 1303.3 x C,1,25130,1534.0,21/CRP707-P02,제품,23160,92.16,1.614 x 1200 x C,11600.0,11600,11569,AH,270.0,101.0,326.0,132.0,334.0,122.0,310,118,OO제철(주)XX,0,1
4,44316,1.0,1103.9,1089.0,14.900000000000093,1.0≤t＜1.1,1000≤w＜1100,6mm↑,80K,GI 외,250,1178,20210430,STL,DP210429015,OO철강(주)XX공장,21/CRF459-C01,임가공,CR,Skelp,ISC SPFC780DP,1.009 x 1103.9 x C,1,24600,2856.0,21/CRF459-P01,제품,24280,98.7,1.009 x 1089 x C,8070.0,8070,8089,AH,371.0,190.0,376.0,202.0,377.0,196.0,375,196,OO제철(주)XX,1,0
7,44398,2.0,1531.6,1531.6,0.0,1.9≤t＜5.0,1500≤w＜1600,정정,일반,GI 외,430,2169,20210721,STL,DP210716015,OO철강(주)XX공장,21/BAV4090B-C01,임가공,PO,Skelp,KS-SPHC,2.028 x 1531.6 x C,1,22720,939.0,21/BAV4090B-P01,제품,21660,95.33,2.028 x 1531.6 x C,10920.0,10920,11360,AG,500.0,201.0,505.0,201.0,443.0,159.0,483,187,OO제철(주)XX,1,0
5,44342,0.6,1581.7,1373.0,208.70000000000005,0.6≤t＜0.7,1300≤w＜1400,6mm↑,일반,GI 오일링,240,1660,20210526,STL,DP210517264,OO철강(주)XX공장,21/BAT3130-C01,임가공,GI,Skelp,FEP05+Z,0.652 x 1581.7 x C,1,29000,3623.0,21/BAT3130-P02,제품,25170,86.79,0.652 x 1373 x C,12580.0,12580,12587,AH,350.0,159.0,344.0,156.0,339.0,149.0,344,155,OO제철(주)XX,1,0
6,44368,1.3,893.4,874.0,19.399999999999977,1.3≤t＜1.4,800≤w＜900,6mm↑,일반,GI 외,270,1905,20210621,STL,DP210621032,OO철강(주)XX공장,21/CRS909-C01,임가공,CR,Skelp,ISC SPRC440,1.39 x 893.4 x C,1,16930,1757.0,21/CRS909-P02,제품,16540,97.7,1.39 x 874 x C,8260.0,8260,8281,AH,300.0,99.0,421.0,159.0,416.0,156.0,379,138,OO제철(주)XX,1,0
5,44324,0.8,1544.4,1530.0,14.400000000000093,0.8≤t＜0.9,1500≤w＜1600,6mm↑,일반,GI 외,290,1404,20210508,STL,DP210503113,OO철강(주)XX공장,21/BAT6070-C01,임가공,GI,Skelp,KS-SGCC,0.806 x 1544.4 x C,1,24680,2574.0,21/BAT6070-P05,제품,24450,99.07,0.806 x 1530 x C,4880.0,4880,4890,XX,300.0,134.0,342.0,152.0,344.0,169.0,329,152,OO제철(주)XX,1,0
1,44225,0.8,1557.5,1530.0,27.5,0.8≤t＜0.9,1500≤w＜1600,6mm↑,일반,GI 외,290,422,20210129,STL,DP210128097,OO철강(주)XX공장,21/BAR1719-C01,임가공,GI,Skelp,KS-SGCC,0.804 x 1557.5 x C,1,21380,2211.0,21/BAR1719-P01,제품,20690,96.77,0.804 x 1530 x C,4210.0,4210,4201,XX,280.0,200.0,280.0,200.0,180.0,102.0,247,167,OO제철(주)XX,0,1
1,44207,1.4,1297.3,1284.0,13.299999999999956,1.4≤t＜1.5,1200≤w＜1300,6mm↑,80K,GI 외,350,138,20210111,STL,DP210111093,OO철강(주)XX공장,21/CQG738-C01,임가공,CR,Skelp,SPFC780DP,1.421 x 1297.3 x C,1,26480,1860.0,21/CQG738-P02,제품,26290,99.28,1.421 x 1284 x C,13170.0,13170,13104,AH,250.0,84.0,344.0,138.0,337.0,134.0,310,119,OO제철(주)XX,0,1
1,44215,0.6,1480.1,1466.0,14.099999999999907,0.6≤t＜0.7,1400≤w＜1500,6mm↑,일반,GI 외,220,220,20210119,STL,DP210101013,OO철강(주)XX공장,21/BAQ0138-C01,임가공,GA,Skelp,SGACC,0.61 x 1480.1 x C,1,25490,3687.0,21/BAQ0138-P01,제품,25380,99.57,0.61 x 1466 x C,12670.0,12670,12624,AG,334.0,156.0,346.0,170.0,341.0,162.0,340,163,OO제철(주)XX,1,0
5,44334,0.7,1502.9,1502.9,0.0,0.7≤t＜0.8,1500≤w＜1600,정정,일반,GI 외,260,1543,20210518,STL,DP210514012,OO철강(주)XX공장,21/BAT2628A-C01,임가공,GI,Skelp,EN-DX51D+Z,0.749 x 1502.9 x C,1,18730,2157.0,21/BAT2628A-P02,제품,18680,99.73,0.749 x 1502.9 x C,15630.0,15630,18730,XX,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
5,44321,0.7,1528.3,1528.3,0.0,0.7≤t＜0.8,1500≤w＜1600,정정,60K,GI 외,260,1279,20210505,STL,DP210504126,OO철강(주)XX공장,21/CRF599C-C01,임가공,CR,Skelp,SPFC590,0.788 x 1528.3 x C,1,11380,1223.0,21/CRF599C-P01,제품,11370,99.91,0.788 x 1528.3 x C,11370.0,11370,11380,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
4,44294,1.6,1291.7,1199.0,92.70000000000005,1.6≤t＜1.7,1100≤w＜1200,6mm↑,80K,GI 외,360,943,20210408,STL,DP210407022,OO철강(주)XX공장,21/CQW194-C01,임가공,CR,Skelp,SPFC780DP,1.622 x 1291.7 x C,1,26580,1640.0,21/CQW194-P02,제품,24740,93.08,1.622 x 1199 x C,12360.0,12360,12336,AH,320.0,103.0,348.0,102.0,374.0,92.0,347,99,OO제철(주)XX,0,1
7,44379,0.7,1005.2,1000.0,5.2000000000000455,0.7≤t＜0.8,1000≤w＜1100,6mm↓,일반,GI 외,200,1992,20210702,STL,DP210701087,OO철강(주)XX공장,21/BAU8391B-C01,임가공,GA,Skelp,SGACC,0.7 x 1005.2 x C,1,11740,2155.0,21/BAU8391B-P01,제품,11670,99.4,0.7 x 1000 x C,11670.0,11670,11679,AG,218.0,65.0,260.0,58.0,291.0,58.0,256,60,OO제철(주)XX,1,0
5,44322,1.0,1247.8,1247.8,0.0,1.0≤t＜1.1,1200≤w＜1300,정정,60K,GI 외,290,1311,20210506,STL,DP210504058,OO철강(주)XX공장,21/CRF221B-C01,임가공,CR,Skelp,SPFC590,1.001 x 1247.8 x C,1,8590,888.0,21/CRF221B-P01,제품,8580,99.88,1.001 x 1247.8 x C,8580.0,8580,8590,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
5,44340,1.5,1292.7,1280.0,12.700000000000044,1.5≤t＜1.6,1200≤w＜1300,6mm↑,일반,GI 오일링,450,1605,20210524,STL,DP210503126,OO철강(주)XX공장,21/BAT2793-C01,임가공,GI,Skelp,EN-DX53D+Z,1.501 x 1292.7 x C,1,23830,1585.0,21/BAT2793-P02,제품,23570,98.91,1.501 x 1280 x C,11770.0,11770,11798,F1,338.0,117.0,398.0,151.0,367.0,118.0,368,129,OO제철(주)XX,0,1
6,44371,0.6,1203.1,1184.0,19.09999999999991,0.6≤t＜0.7,1100≤w＜1200,6mm↑,60K,GI 외,200,1960,20210624,STL,DP210621053,OO철강(주)XX공장,21/CRS828B-C01,임가공,CR,Skelp,ISC SPFC590,0.697 x 1203.1 x C,1,16820,2598.0,21/CRS828B-P01,제품,16560,98.45,0.697 x 1184 x C,8260.0,8260,8276,AH,312.0,151.0,325.0,165.0,320.0,159.0,319,158,OO제철(주)XX,1,0
5,44321,1.4,1253.0,1253.0,0.0,1.4≤t＜1.5,1200≤w＜1300,정정,60K,GI 외,350,1261,20210505,STL,DP210504082,OO철강(주)XX공장,21/CRE194B-C01,임가공,CR,Skelp,SPFC590,1.492 x 1253 x C,1,13060,901.0,21/CRE194B-P01,제품,13000,99.54,1.492 x 1253 x C,13000.0,13000,13060,AG,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
1,44222,1.2,1367.8,1352.0,15.799999999999956,1.2≤t＜1.3,1300≤w＜1400,6mm↑,80K,GI 외,340,344,20210126,STL,DP210122030,OO철강(주)XX공장,21/CQJ339-C01,임가공,CR,Skelp,SPFC780DP,1.216 x 1367.8 x C,1,24770,1928.0,21/CQJ339-P02,제품,24510,98.95,1.216 x 1352 x C,12280.0,12280,12242,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
1,44222,1.0,1115.4,1094.0,21.40000000000009,1.0≤t＜1.1,1000≤w＜1100,6mm↑,60K,GI 외,250,347,20210126,STL,DP210125233,OO철강(주)XX공장,21/CQL109-C01,임가공,CR,Skelp,SPFC590,1.096 x 1115.4 x C,1,24220,2558.0,21/CQL109-P01,제품,23780,98.18,1.096 x 1094 x C,11860.0,11860,11878,AH,340.0,161.0,372.0,187.0,383.0,173.0,365,174,OO제철(주)XX,1,0
7,44406,0.9,1041.4,1036.0,5.400000000000091,0.9≤t＜1.0,1000≤w＜1100,6mm↓,일반,GI 오일링,280,2280,20210729,STL,DP210726112,OO철강(주)XX공장,21/BAV6190-C01,임가공,GI,Skelp,VW-CR210LAD+Z,0.996 x 1041.4 x C,1,22330,2780.0,21/BAV6190-P02,제품,22200,99.42,0.996 x 1036 x C,11120.0,11120,11107,FG,220.0,59.0,242.0,60.0,294.0,60.0,252,60,OO제철(주)XX,0,1
5,44326,1.0,1231.7,1222.0,9.700000000000044,1.0≤t＜1.1,1200≤w＜1300,6mm↑,일반,GI 오일링,360,1428,20210510,STL,DP210503110,OO철강(주)XX공장,21/BAT5471-C01,임가공,GI,Skelp,JS-SGCC,1.037 x 1231.7 x C,1,26590,2685.0,21/BAT5471-P03,제품,26360,99.14,1.037 x 1222 x C,4390.0,4390,4397,AL,370.0,160.0,362.0,158.0,332.0,138.0,355,152,OO제철(주)XX,1,0
1,44207,0.6,1056.9,1056.9,0.0,0.6≤t＜0.7,1000≤w＜1100,정정,60K,GI 외,200,114,20210111,STL,DP210109002,OO철강(주)XX공장,21/CQF433B-C01,임가공,CR,Skelp,SPFC590,0.695 x 1056.9 x C,1,11460,2020.0,21/CQF433B-P01,제품,11260,98.25,0.695 x 1056.9 x C,11260.0,11260,11460,AH,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OO제철(주)XX,0,1
